,Description,URL,GameName
1249,"Welcome to San Francisco. Play as Marcus, a brilliant young hacker, and join the most notorious hacker group, DedSec. Your objective: execute the biggest hack of history.",https://store.steampowered.com/app/447040/Watch_Dogs_2/,Watch_Dogs
1250,"Welcome to San Francisco. Play as Marcus, a brilliant young hacker, and join the most notorious hacker group, DedSec. Your objective: execute the biggest hack of history.",https://store.steampowered.com/app/447040/Watch_Dogs_2/,Watch_Dogs 2
1251,Navigate the beauty and hazards of the solar system while riding a wave of light through 100+ levels in this innovative action-puzzle game!,https://store.steampowered.com/app/204180/Waveform/,Waveform
1252,,https://store.steampowered.com/app/1869820/Age_of_Empires_II_Definitive_Edition__Dynasties_of_India/,Waves
1253,"Way of the Samurai 4 takes place in the humble port town of Amihama during the mid 19th Century, several years after the arrival of the “black ships” from the West ended Japan’s long history of cultural isolation.",https://store.steampowered.com/app/312780/Way_of_the_Samurai_4/,Way of the Samurai 4
1254,"Apex Legends is the award-winning, free-to-play Hero Shooter from Respawn Entertainment. Master an ever-growing roster of legendary characters with powerful abilities, and experience strategic squad play and innovative gameplay in the next evolution of Hero Shooter and Battle Royale.",https://store.steampowered.com/app/1172470/Apex_Legends/,Welcome to the Game
1255,"Westerado: Double Barreled. When your family is murdered by a mysterious desperado, you set out into the world to take revenge. Take control of your own fate and that of others, all using your trusty shooting iron.",https://store.steampowered.com/app/275200/Westerado_Double_Barreled/,Westerado: Double Barreled
1256,"Who's Your Daddy is a casual multiplayer game featuring a clueless father attempting to prevent his infant son from certain death. Play with up to 7 of your friends, and test your parenting skills in a competitive setup with wacky physics and over 67 potentially ominous household items.",https://store.steampowered.com/app/427730/Whos_Your_Daddy/,Who's Your Daddy?!
1257,"A former combat hacker, a corporate CEO and a malfunctioning android get possessed by mysterious, otherworldly entities and must band together to save themselves and uncover the entities' origins. Talk, puzzle and explore your way through this (often humorous) cyberpunk thriller.",https://store.steampowered.com/app/979480/Born_Punk/,WildStar
1258,Windward is an action-filled multiplayer sandbox game that puts you in control of a ship sailing the high seas of a large procedurally-generated world.,https://store.steampowered.com/app/326410/Windward/,Windward
1259,"The (mis)adventures of Vinty, a nobody who thinks she's somebody!",https://store.steampowered.com/app/345650/Without_Within/,Without Within
1260,"Maybe it was the fact that people got to blow away Nazis. Maybe it was the sheer challenge of it all. For whatever reason, Wolfenstein 3D and Spear of Destiny, pioneered the first-person shooter genre and brought its legendary creators, id Software, worldwide notoriety and numerous awards.",https://store.steampowered.com/app/2270/Wolfenstein_3D/,Wolfenstein 3D
1261,"Wolfenstein®: The New Order reignites the series that created the first-person shooter genre. Wolfenstein offers a deep game narrative packed with action, adventure and first-person combat.",https://store.steampowered.com/app/201810/Wolfenstein_The_New_Order/,Wolfenstein: The New Order
1262,"Wolfenstein®: The Old Blood™ is a standalone prequel to the critically acclaimed first-person action-adventure shooter, Wolfenstein®: The New Order. This adventure spans eight chapters and features the hallmarks of MachineGames – thrilling action, immersive story, and intense FPS combat.",https://store.steampowered.com/app/350080/Wolfenstein_The_Old_Blood/,Wolfenstein: The Old Blood 
1263,"300 years of tyranny. A mysterious mask. Lost pain and memories. Wield the Blazing Sword and join a mysterious, untouchable girl to fight your oppressors. Experience a tale of liberation, featuring characters with next-gen graphical expressiveness!",https://store.steampowered.com/app/740130/Tales_of_Arise/,World of Goo
1264,World of Guns: Gun Disassembly lets you delve into the inner workings of guns from the largest gears to the smallest screws,https://store.steampowered.com/app/262410/World_of_Guns_Gun_Disassembly/,World of Guns: Gun Disassembly
1265,"Titan Labs is back! Battle in Big Boss mode and Operation Field Test. On top of that, enjoy new tanks and celebrate Lunar New Year!",https://store.steampowered.com/app/444200/World_of_Tanks_Blitz/,World of Tanks Blitz
1266,Smash worms or slither trying! Warning: Incredibly addicting Multiplayer Game!,https://store.steampowered.com/app/466910/Wormis_The_Game/,Worm.is: The Game
1267,Those intrepid invertebrates return with a vengeance in the much-loved Worms™ Armageddon. It’s a whole new can of worms! It’s hilarious fun that you can enjoy on your own or with all your friends.,https://store.steampowered.com/app/217200/Worms_Armageddon/,Worms Armageddon
1268,"Worms™ Clan Wars is the biggest and best Worms™ game to date - more worms, larger landscapes, more dynamic water, more weapons and more customisation items than ever before.",https://store.steampowered.com/app/233840/Worms_Clan_Wars/,Worms Clan Wars
1269,"Ten years on from Worms™ Armageddon and the turn-based comic mayhem continues in Worms™ Reloaded, an all-new edition available for PC through Steam.",https://store.steampowered.com/app/22600/Worms_Reloaded/,Worms Reloaded
1270,Worms™ Revolution is the latest game in the classic turn-based strategy series to come to the PC.,https://store.steampowered.com/app/200170/Worms_Revolution/,Worms Revolution
1271,"The worms are back in their most destructive game yet. With a gorgeous, hand-drawn 2D look, brand new weapons, the introduction of crafting, vehicles and buildings plus the return of some much-loved classic weapons and gameplay, Worms W.M.D is the best worms experience ever.",https://store.steampowered.com/app/327030/Worms_WMD/,Worms W.M.D
1272,"Little Witch in the Woods tells the story of Ellie, an apprentice witch. Explore the mystical forest, help the charming residents, and experience the daily life of the witch.",https://store.steampowered.com/app/1594940/Little_Witch_in_the_Woods/,Written in the Sky
1273,"Wurm Unlimited is the standalone version of the fantasy sandbox world Wurm Online, the MMORPG where the players are in charge! A pioneer in the ideas of player influence, crafting and adventure, it is now one of the most deep and feature packed true sandbox experiences available.",https://store.steampowered.com/app/366220/Wurm_Unlimited/,Wurm Unlimited
1274,"In the distant future, the X universe faces a period of profound and irrevocable change. While the universe stumbles towards an uncertain future, countless adventures await as new enemies rise in search of power.",https://store.steampowered.com/app/2870/X_Rebirth/,X Rebirth
1275,"In X-Blades, the player takes on the role of the enchanting heroine Ayumi, who survives a breathtaking dance of blades through the Hordes of Darkness. The long-haired beautiful anime, with her pistol blades and mind-blowing leaps, whirls and swirls from one fantastic level to the next.",https://store.steampowered.com/app/7510/XBlades/,X-Blades
1276,You are in control of X-COM: an organization formed by the world's governments to fight the ever-increasing alien menace.,https://store.steampowered.com/app/7760/XCOM_UFO_Defense/,X-COM: UFO Defense
1277,"It is the year 2938. The long wished-for encounter of the X Universe and the Earth holds both joy and sorrow for the people. Despite flourishing trade, the clash of the diverse races, cultures and life forms creates new tensions, mistrust and open conflict that need to be overcome!",https://store.steampowered.com/app/2820/X3_Terran_Conflict/,X3: Terran Conflict
1278,"XCOM 2 is the sequel to XCOM: Enemy Unknown, the 2012 award-winning strategy game of the year. Earth has changed and is now under alien rule. Facing impossible odds you must rebuild XCOM, and ignite a global resistance to reclaim our world and save humanity.",https://store.steampowered.com/app/268500/XCOM_2/,XCOM 2
1279,The XCOM: Enemy Unknown - Slingshot Pack is Now Available!,https://store.steampowered.com/app/200510/XCOM_Enemy_Unknown/,XCOM: Enemy Unknown
1280,"Xenonauts is a strategy game in which you control a multi-national military organisation defending a Cold War-era Earth from alien invasion, using small squads of persistent soldiers to eliminate the extraterrestrials and recover their technology in turn-based ground combat.",https://store.steampowered.com/app/223830/Xenonauts/,Xenonauts
1281,"In the old days man tried to catch a glimpse of the future in the strangest of ways.Experience the ancient Swedish phenomena of year walking through a different kind of first person adventure that blurs the line between two and three dimensions, as well as reality and the supernatural.",https://store.steampowered.com/app/269050/Year_Walk/,Year Walk
1282,"Darkness is coming. How long can YOU survive? Build your base by day, defend it by night. Play in online or local co-op. Stay alive as long as you can.",https://store.steampowered.com/app/270550/Yet_Another_Zombie_Defense/,Yet Another Zombie Defense
